stamp_s,max_abs_position_error_rad,rms_position_error_rad,joint_1_reference_rad,joint_1_feedback_rad,joint_1_error_rad,joint_2_reference_rad,joint_2_feedback_rad,joint_2_error_rad,joint_3_reference_rad,joint_3_feedback_rad,joint_3_error_rad,joint_4_reference_rad,joint_4_feedback_rad,joint_4_error_rad,joint_5_reference_rad,joint_5_feedback_rad,joint_5_error_rad,joint_6_reference_rad,joint_6_feedback_rad,joint_6_error_rad
153.864000000,0.005069199,0.002457424,0.000000000,-0.000009212,0.000009212,-0.800000000,-0.798492105,-0.001507895,1.200000000,1.205069199,-0.005069199,0.000000000,-0.001835717,0.001835717,0.800000000,0.797813673,0.002186327,0.000000000,-0.000336313,0.000336313
153.869000000,0.004892127,0.003604998,0.000000000,0.001099131,-0.001099131,-0.800000000,-0.798471820,-0.001528180,1.200000000,1.203744622,-0.003744622,0.000000000,0.004177931,-0.004177931,0.800000000,0.804361472,-0.004361472,0.000000000,0.004892127,-0.004892127
153.872000000,0.004123281,0.002234458,0.000000000,0.002211500,-0.002211500,-0.800000000,-0.798824937,-0.001175063,1.200000000,1.204123281,-0.004123281,0.000000000,0.002505658,-0.002505658,0.800000000,0.799778711,0.000221289,0.000000000,0.000597134,-0.000597134
153.876000000,0.008536867,0.004510074,0.000000000,0.002803009,-0.002803009,-0.800000000,-0.799004048,-0.000995952,1.200000000,1.203054437,-0.003054437,0.000000000,0.000461470,-0.000461470,0.800000000,0.805547536,-0.005547536,0.000000000,-0.008536867,0.008536867
153.880000000,0.004971773,0.002952845,0.000000000,0.002982783,-0.002982783,-0.800000000,-0.799545570,-0.000454430,1.200000000,1.203313693,-0.003313693,0.000000000,-0.004971773,0.004971773,0.800000000,0.800291483,-0.000291483,0.000000000,0.002725473,-0.002725473
153.884000000,0.007352288,0.003836129,0.000000000,0.002429508,-0.002429508,-0.800000000,-0.800216277,0.000216277,1.200000000,1.202820473,-0.002820473,0.000000000,-0.000188857,0.000188857,0.800000000,0.795494541,0.004505459,0.000000000,-0.007352288,0.007352288
153.888000000,0.007533213,0.003863793,0.000000000,0.001388855,-0.001388855,-0.800000000,-0.800021229,0.000021229,1.200000000,1.199605713,0.000394287,0.000000000,0.007533213,-0.007533213,0.800000000,0.803722581,-0.003722581,0.000000000,-0.004108728,0.004108728
153.892000000,0.009832079,0.004471553,0.000000000,0.000315372,-0.000315372,-0.800000000,-0.799740099,-0.000259901,1.200000000,1.199206378,0.000793622,0.000000000,0.003081940,-0.003081940,0.800000000,0.796393931,0.003606069,0.000000000,0.009832079,-0.009832079
153.896000000,0.002743278,0.001505900,0.000000000,-0.001123425,0.001123425,-0.800000000,-0.799621799,-0.000378201,1.200000000,1.199355504,0.000644496,0.000000000,-0.000989548,0.000989548,0.800000000,0.798188609,0.001811391,0.000000000,0.002743278,-0.002743278
153.901000000,0.010326445,0.004676204,0.000000000,-0.002534349,0.002534349,-0.800000000,-0.800052671,0.000052671,1.200000000,1.200337060,-0.000337060,0.000000000,0.002039710,-0.002039710,0.800000000,0.803723724,-0.003723724,0.000000000,-0.010326445,0.010326445
153.904000000,0.003173488,0.002115247,0.000000000,-0.003173488,0.003173488,-0.800000000,-0.800108357,0.000108357,1.200000000,1.201902915,-0.001902915,0.000000000,-0.003052321,0.003052321,0.800000000,0.799737502,0.000262498,0.000000000,0.001938092,-0.001938092
153.908000000,0.010442866,0.005897612,0.000000000,-0.003555362,0.003555362,-0.800000000,-0.798890109,-0.001109891,1.200000000,1.199603285,0.000396715,0.000000000,0.001694062,-0.001694062,0.800000000,0.809096034,-0.009096034,0.000000000,-0.010442866,0.010442866
153.912000000,0.004869617,0.002736488,0.000000000,-0.003167073,0.003167073,-0.800000000,-0.798305580,-0.001694420,1.200000000,1.201071556,-0.001071556,0.000000000,-0.004869617,0.004869617,0.800000000,0.800031352,-0.000031352,0.000000000,0.002677015,-0.002677015
153.916000000,0.006805573,0.003968136,0.000000000,-0.002610582,0.002610582,-0.800000000,-0.797969912,-0.002030088,1.200000000,1.202011596,-0.002011596,0.000000000,-0.001977569,0.001977569,0.800000000,0.794590093,0.005409907,0.000000000,-0.006805573,0.006805573
153.920000000,0.004022380,0.002471228,0.000000000,-0.001742349,0.001742349,-0.800000000,-0.797421933,-0.002578067,1.200000000,1.200952794,-0.000952794,0.000000000,0.004022380,-0.004022380,0.800000000,0.801101704,-0.001101704,0.000000000,-0.002942531,0.002942531
153.924000000,0.010838987,0.004980176,0.000000000,-0.000219631,0.000219631,-0.800000000,-0.797256834,-0.002743166,1.200000000,1.201775170,-0.001775170,0.000000000,-0.000433867,0.000433867,0.800000000,0.795481529,0.004518471,0.000000000,0.010838987,-0.010838987
153.928000000,0.004597317,0.002686433,0.000000000,0.001387733,-0.001387733,-0.800000000,-0.796921364,-0.003078636,1.200000000,1.200347195,-0.000347195,0.000000000,0.004597317,-0.004597317,0.800000000,0.802841163,-0.002841163,0.000000000,-0.001603012,0.001603012
153.932000000,0.010016653,0.004598326,0.000000000,0.002964740,-0.002964740,-0.800000000,-0.797000693,-0.002999307,1.200000000,1.200754970,-0.000754970,0.000000000,0.001380971,-0.001380971,0.800000000,0.797495668,0.002504332,0.000000000,0.010016653,-0.010016653
153.936000000,0.003949792,0.002617089,0.000000000,0.003949792,-0.003949792,-0.800000000,-0.796936911,-0.003063089,1.200000000,1.199642171,0.000357829,0.000000000,-0.000551709,0.000551709,0.800000000,0.803260275,-0.003260275,0.000000000,0.002247160,-0.002247160
153.940000000,0.008284648,0.004253191,0.000000000,0.004268179,-0.004268179,-0.800000000,-0.797684499,-0.002315501,1.200000000,1.200882442,-0.000882442,0.000000000,0.002583229,-0.002583229,0.800000000,0.797021449,0.002978551,0.000000000,-0.008284648,0.008284648
