receipt_stamp_s,joint_names,point_count,final_time_from_start_s,final_positions_rad
44.848000000,joint_1 joint_2 joint_3 joint_4 joint_5 joint_6,4,6.485914251,0.000000000 -0.800000000 1.200000000 0.000000000 0.800000000 0.000000000
