elapsed_sec,joint_name,position,velocity,effort
6.763287187,joint_4,0.000000025,nan,nan
6.763287187,joint_5,0.799999977,nan,nan
6.763287187,joint_6,-0.000000003,nan,nan
6.783212489,joint_1,-0.000000001,nan,nan
6.783212489,joint_2,-0.799999979,nan,nan
6.783212489,joint_3,1.200000004,nan,nan
6.783212489,joint_4,0.000000022,nan,nan
6.783212489,joint_5,0.799999979,nan,nan
6.783212489,joint_6,-0.000000003,nan,nan
6.803360592,joint_1,-0.000000001,nan,nan
6.803360592,joint_2,-0.799999981,nan,nan
6.803360592,joint_3,1.200000004,nan,nan
6.803360592,joint_4,0.000000020,nan,nan
6.803360592,joint_5,0.799999981,nan,nan
6.803360592,joint_6,-0.000000002,nan,nan
6.823166394,joint_1,-0.000000001,nan,nan
6.823166394,joint_2,-0.799999983,nan,nan
6.823166394,joint_3,1.200000003,nan,nan
6.823166394,joint_4,0.000000018,nan,nan
6.823166394,joint_5,0.799999983,nan,nan
6.823166394,joint_6,-0.000000002,nan,nan
6.843625296,joint_1,-0.000000001,nan,nan
6.843625296,joint_2,-0.799999985,nan,nan
6.843625296,joint_3,1.200000003,nan,nan
6.843625296,joint_4,0.000000016,nan,nan
6.843625296,joint_5,0.799999985,nan,nan
6.843625296,joint_6,-0.000000002,nan,nan
6.863308198,joint_1,-0.000000001,nan,nan
6.863308198,joint_2,-0.799999986,nan,nan
6.863308198,joint_3,1.200000003,nan,nan
6.863308198,joint_4,0.000000015,nan,nan
6.863308198,joint_5,0.799999986,nan,nan
6.863308198,joint_6,-0.000000002,nan,nan
6.883606100,joint_1,-0.000000001,nan,nan
6.883606100,joint_2,-0.799999988,nan,nan
6.883606100,joint_3,1.200000002,nan,nan
6.883606100,joint_4,0.000000013,nan,nan
6.883606100,joint_5,0.799999988,nan,nan
6.883606100,joint_6,-0.000000001,nan,nan
6.903686702,joint_1,-0.000000001,nan,nan
6.903686702,joint_2,-0.799999989,nan,nan
6.903686702,joint_3,1.200000002,nan,nan
6.903686702,joint_4,0.000000012,nan,nan
6.903686702,joint_5,0.799999989,nan,nan
6.903686702,joint_6,-0.000000001,nan,nan
6.923271704,joint_1,-0.000000001,nan,nan
6.923271704,joint_2,-0.799999990,nan,nan
6.923271704,joint_3,1.200000002,nan,nan
6.923271704,joint_4,0.000000011,nan,nan
6.923271704,joint_5,0.799999990,nan,nan
6.923271704,joint_6,-0.000000001,nan,nan
6.943448606,joint_1,-0.000000001,nan,nan
6.943448606,joint_2,-0.799999991,nan,nan
6.943448606,joint_3,1.200000002,nan,nan
6.943448606,joint_4,0.000000010,nan,nan
6.943448606,joint_5,0.799999991,nan,nan
6.943448606,joint_6,-0.000000001,nan,nan
6.963290108,joint_1,-0.000000001,nan,nan
6.963290108,joint_2,-0.799999992,nan,nan
6.963290108,joint_3,1.200000002,nan,nan
6.963290108,joint_4,0.000000009,nan,nan
6.963290108,joint_5,0.799999992,nan,nan
6.963290108,joint_6,-0.000000001,nan,nan
6.983440310,joint_1,-0.000000000,nan,nan
6.983440310,joint_2,-0.799999993,nan,nan
6.983440310,joint_3,1.200000001,nan,nan
6.983440310,joint_4,0.000000008,nan,nan
6.983440310,joint_5,0.799999993,nan,nan
6.983440310,joint_6,-0.000000001,nan,nan
7.003257512,joint_1,-0.000000000,nan,nan
7.003257512,joint_2,-0.799999993,nan,nan
7.003257512,joint_3,1.200000001,nan,nan
7.003257512,joint_4,0.000000007,nan,nan
7.003257512,joint_5,0.799999993,nan,nan
7.003257512,joint_6,-0.000000001,nan,nan
7.023205414,joint_1,-0.000000000,nan,nan
7.023205414,joint_2,-0.799999994,nan,nan
7.023205414,joint_3,1.200000001,nan,nan
7.023205414,joint_4,0.000000006,nan,nan
7.023205414,joint_5,0.799999994,nan,nan
7.023205414,joint_6,-0.000000001,nan,nan
7.043204216,joint_1,-0.000000000,nan,nan
7.043204216,joint_2,-0.799999995,nan,nan
7.043204216,joint_3,1.200000001,nan,nan
7.043204216,joint_4,0.000000006,nan,nan
7.043204216,joint_5,0.799999995,nan,nan
7.043204216,joint_6,-0.000000001,nan,nan
7.063079518,joint_1,-0.000000000,nan,nan
7.063079518,joint_2,-0.799999995,nan,nan
7.063079518,joint_3,1.200000001,nan,nan
7.063079518,joint_4,0.000000005,nan,nan
7.063079518,joint_5,0.799999995,nan,nan
7.063079518,joint_6,-0.000000001,nan,nan
7.083255220,joint_1,-0.000000000,nan,nan
7.083255220,joint_2,-0.799999996,nan,nan
7.083255220,joint_3,1.200000001,nan,nan
7.083255220,joint_4,0.000000005,nan,nan
7.083255220,joint_5,0.799999996,nan,nan
7.083255220,joint_6,-0.000000001,nan,nan
7.103081822,joint_1,-0.000000000,nan,nan
7.103081822,joint_2,-0.799999996,nan,nan
7.103081822,joint_3,1.200000001,nan,nan
7.103081822,joint_4,0.000000004,nan,nan
7.103081822,joint_5,0.799999996,nan,nan
7.103081822,joint_6,-0.000000000,nan,nan
7.123168224,joint_1,-0.000000000,nan,nan
7.123168224,joint_2,-0.799999997,nan,nan
7.123168224,joint_3,1.200000001,nan,nan
7.123168224,joint_4,0.000000004,nan,nan
7.123168224,joint_5,0.799999997,nan,nan
7.123168224,joint_6,-0.000000000,nan,nan
7.143153926,joint_1,-0.000000000,nan,nan
7.143153926,joint_2,-0.799999997,nan,nan
7.143153926,joint_3,1.200000001,nan,nan
7.143153926,joint_4,0.000000003,nan,nan
7.143153926,joint_5,0.799999997,nan,nan
7.143153926,joint_6,-0.000000000,nan,nan
7.163163128,joint_1,-0.000000000,nan,nan
7.163163128,joint_2,-0.799999997,nan,nan
7.163163128,joint_3,1.200000001,nan,nan
7.163163128,joint_4,0.000000003,nan,nan
7.163163128,joint_5,0.799999997,nan,nan
7.163163128,joint_6,-0.000000000,nan,nan
7.183689130,joint_1,-0.000000000,nan,nan
7.183689130,joint_2,-0.799999997,nan,nan
7.183689130,joint_3,1.200000001,nan,nan
7.183689130,joint_4,0.000000003,nan,nan
7.183689130,joint_5,0.799999997,nan,nan
7.183689130,joint_6,-0.000000000,nan,nan
7.204474432,joint_1,-0.000000000,nan,nan
7.204474432,joint_2,-0.799999998,nan,nan
7.204474432,joint_3,1.200000000,nan,nan
7.204474432,joint_4,0.000000002,nan,nan
7.204474432,joint_5,0.799999998,nan,nan
7.204474432,joint_6,-0.000000000,nan,nan
7.224464834,joint_1,-0.000000000,nan,nan
7.224464834,joint_2,-0.799999998,nan,nan
7.224464834,joint_3,1.200000000,nan,nan
7.224464834,joint_4,0.000000002,nan,nan
7.224464834,joint_5,0.799999998,nan,nan
7.224464834,joint_6,-0.000000000,nan,nan
7.244508236,joint_1,-0.000000000,nan,nan
7.244508236,joint_2,-0.799999998,nan,nan
7.244508236,joint_3,1.200000000,nan,nan
7.244508236,joint_4,0.000000002,nan,nan
7.244508236,joint_5,0.799999998,nan,nan
7.244508236,joint_6,-0.000000000,nan,nan
7.264583138,joint_1,-0.000000000,nan,nan
7.264583138,joint_2,-0.799999998,nan,nan
7.264583138,joint_3,1.200000000,nan,nan
7.264583138,joint_4,0.000000002,nan,nan
7.264583138,joint_5,0.799999998,nan,nan
7.264583138,joint_6,-0.000000000,nan,nan
7.284448240,joint_1,-0.000000000,nan,nan
7.284448240,joint_2,-0.799999999,nan,nan
7.284448240,joint_3,1.200000000,nan,nan
7.284448240,joint_4,0.000000002,nan,nan
7.284448240,joint_5,0.799999999,nan,nan
7.284448240,joint_6,-0.000000000,nan,nan
7.304431942,joint_1,-0.000000000,nan,nan
7.304431942,joint_2,-0.799999999,nan,nan
7.304431942,joint_3,1.200000000,nan,nan
7.304431942,joint_4,0.000000001,nan,nan
7.304431942,joint_5,0.799999999,nan,nan
7.304431942,joint_6,-0.000000000,nan,nan
7.324416744,joint_1,-0.000000000,nan,nan
7.324416744,joint_2,-0.799999999,nan,nan
7.324416744,joint_3,1.200000000,nan,nan
7.324416744,joint_4,0.000000001,nan,nan
7.324416744,joint_5,0.799999999,nan,nan
7.324416744,joint_6,-0.000000000,nan,nan
7.344501547,joint_1,-0.000000000,nan,nan
7.344501547,joint_2,-0.799999999,nan,nan
7.344501547,joint_3,1.200000000,nan,nan
7.344501547,joint_4,0.000000001,nan,nan
7.344501547,joint_5,0.799999999,nan,nan
7.344501547,joint_6,-0.000000000,nan,nan
7.364510349,joint_1,-0.000000000,nan,nan
7.364510349,joint_2,-0.799999999,nan,nan
7.364510349,joint_3,1.200000000,nan,nan
7.364510349,joint_4,0.000000001,nan,nan
7.364510349,joint_5,0.799999999,nan,nan
7.364510349,joint_6,-0.000000000,nan,nan
7.384577651,joint_1,-0.000000000,nan,nan
7.384577651,joint_2,-0.799999999,nan,nan
7.384577651,joint_3,1.200000000,nan,nan
7.384577651,joint_4,0.000000001,nan,nan
7.384577651,joint_5,0.799999999,nan,nan
7.384577651,joint_6,-0.000000000,nan,nan
7.404642353,joint_1,-0.000000000,nan,nan
7.404642353,joint_2,-0.799999999,nan,nan
7.404642353,joint_3,1.200000000,nan,nan
7.404642353,joint_4,0.000000001,nan,nan
7.404642353,joint_5,0.799999999,nan,nan
7.404642353,joint_6,-0.000000000,nan,nan
7.426019655,joint_1,-0.000000000,nan,nan
7.426019655,joint_2,-0.799999999,nan,nan
7.426019655,joint_3,1.200000000,nan,nan
7.426019655,joint_4,0.000000001,nan,nan
7.426019655,joint_5,0.799999999,nan,nan
7.426019655,joint_6,-0.000000000,nan,nan
7.444451057,joint_1,-0.000000000,nan,nan
7.444451057,joint_2,-0.799999999,nan,nan
7.444451057,joint_3,1.200000000,nan,nan
7.444451057,joint_4,0.000000001,nan,nan
7.444451057,joint_5,0.799999999,nan,nan
7.444451057,joint_6,-0.000000000,nan,nan
7.464826159,joint_1,-0.000000000,nan,nan
7.464826159,joint_2,-0.799999999,nan,nan
7.464826159,joint_3,1.200000000,nan,nan
7.464826159,joint_4,0.000000001,nan,nan
7.464826159,joint_5,0.799999999,nan,nan
7.464826159,joint_6,-0.000000000,nan,nan
7.584573671,joint_1,-0.000000000,nan,nan
7.584573671,joint_2,-0.799999999,nan,nan
7.584573671,joint_3,1.200000000,nan,nan
7.584573671,joint_4,0.000000001,nan,nan
7.584573671,joint_5,0.799999999,nan,nan
7.584573671,joint_6,-0.000000000,nan,nan
7.604480173,joint_1,-0.000000000,nan,nan
7.604480173,joint_2,-0.800000000,nan,nan
7.604480173,joint_3,1.200000000,nan,nan
7.604480173,joint_4,0.000000001,nan,nan
7.604480173,joint_5,0.800000000,nan,nan
7.604480173,joint_6,-0.000000000,nan,nan
7.624328475,joint_1,-0.000000000,nan,nan
7.624328475,joint_2,-0.800000000,nan,nan
7.624328475,joint_3,1.200000000,nan,nan
7.624328475,joint_4,0.000000000,nan,nan
7.624328475,joint_5,0.800000000,nan,nan
7.624328475,joint_6,-0.000000000,nan,nan
7.644779677,joint_1,-0.000000000,nan,nan
7.644779677,joint_2,-0.800000000,nan,nan
7.644779677,joint_3,1.200000000,nan,nan
7.644779677,joint_4,0.000000000,nan,nan
7.644779677,joint_5,0.800000000,nan,nan
7.644779677,joint_6,-0.000000000,nan,nan
7.664343378,joint_1,-0.000000000,nan,nan
7.664343378,joint_2,-0.800000000,nan,nan
7.664343378,joint_3,1.200000000,nan,nan
7.664343378,joint_4,0.000000000,nan,nan
7.664343378,joint_5,0.800000000,nan,nan
7.664343378,joint_6,-0.000000000,nan,nan
7.684397579,joint_1,-0.000000000,nan,nan
7.684397579,joint_2,-0.800000000,nan,nan
7.684397579,joint_3,1.200000000,nan,nan
7.684397579,joint_4,0.000000000,nan,nan
7.684397579,joint_5,0.800000000,nan,nan
7.684397579,joint_6,-0.000000000,nan,nan
7.704840079,joint_1,-0.000000000,nan,nan
7.704840079,joint_2,-0.800000000,nan,nan
7.704840079,joint_3,1.200000000,nan,nan
7.704840079,joint_4,0.000000000,nan,nan
7.704840079,joint_5,0.800000000,nan,nan
7.704840079,joint_6,-0.000000000,nan,nan
7.724355079,joint_1,-0.000000000,nan,nan
7.724355079,joint_2,-0.800000000,nan,nan
7.724355079,joint_3,1.200000000,nan,nan
7.724355079,joint_4,0.000000000,nan,nan
7.724355079,joint_5,0.800000000,nan,nan
7.724355079,joint_6,-0.000000000,nan,nan
7.744253980,joint_1,-0.000000000,nan,nan
7.744253980,joint_2,-0.800000000,nan,nan
7.744253980,joint_3,1.200000000,nan,nan
7.744253980,joint_4,0.000000000,nan,nan
7.744253980,joint_5,0.800000000,nan,nan
7.744253980,joint_6,-0.000000000,nan,nan
7.764325680,joint_1,-0.000000000,nan,nan
7.764325680,joint_2,-0.800000000,nan,nan
7.764325680,joint_3,1.200000000,nan,nan
7.764325680,joint_4,0.000000000,nan,nan
7.764325680,joint_5,0.800000000,nan,nan
7.764325680,joint_6,-0.000000000,nan,nan
7.784607581,joint_1,-0.000000000,nan,nan
7.784607581,joint_2,-0.800000000,nan,nan
7.784607581,joint_3,1.200000000,nan,nan
7.784607581,joint_4,0.000000000,nan,nan
7.784607581,joint_5,0.800000000,nan,nan
7.784607581,joint_6,-0.000000000,nan,nan
7.808845281,joint_1,-0.000000000,nan,nan
7.808845281,joint_2,-0.800000000,nan,nan
7.808845281,joint_3,1.200000000,nan,nan
7.808845281,joint_4,0.000000000,nan,nan
7.808845281,joint_5,0.800000000,nan,nan
7.808845281,joint_6,-0.000000000,nan,nan
7.830031981,joint_1,-0.000000000,nan,nan
7.830031981,joint_2,-0.800000000,nan,nan
7.830031981,joint_3,1.200000000,nan,nan
7.830031981,joint_4,0.000000000,nan,nan
7.830031981,joint_5,0.800000000,nan,nan
7.830031981,joint_6,-0.000000000,nan,nan
7.854250682,joint_1,-0.000000000,nan,nan
7.854250682,joint_2,-0.800000000,nan,nan
7.854250682,joint_3,1.200000000,nan,nan
7.854250682,joint_4,0.000000000,nan,nan
7.854250682,joint_5,0.800000000,nan,nan
7.854250682,joint_6,-0.000000000,nan,nan
7.874165382,joint_1,-0.000000000,nan,nan
7.874165382,joint_2,-0.800000000,nan,nan
7.874165382,joint_3,1.200000000,nan,nan
7.874165382,joint_4,0.000000000,nan,nan
7.874165382,joint_5,0.800000000,nan,nan
7.874165382,joint_6,-0.000000000,nan,nan
7.894231283,joint_1,-0.000000000,nan,nan
7.894231283,joint_2,-0.800000000,nan,nan
7.894231283,joint_3,1.200000000,nan,nan
7.894231283,joint_4,0.000000000,nan,nan
7.894231283,joint_5,0.800000000,nan,nan
7.894231283,joint_6,-0.000000000,nan,nan
7.914179883,joint_1,-0.000000000,nan,nan
7.914179883,joint_2,-0.800000000,nan,nan
7.914179883,joint_3,1.200000000,nan,nan
7.914179883,joint_4,0.000000000,nan,nan
7.914179883,joint_5,0.800000000,nan,nan
7.914179883,joint_6,-0.000000000,nan,nan
7.934245883,joint_1,-0.000000000,nan,nan
7.934245883,joint_2,-0.800000000,nan,nan
7.934245883,joint_3,1.200000000,nan,nan
7.934245883,joint_4,0.000000000,nan,nan
7.934245883,joint_5,0.800000000,nan,nan
7.934245883,joint_6,-0.000000000,nan,nan
7.954243584,joint_1,-0.000000000,nan,nan
7.954243584,joint_2,-0.800000000,nan,nan
7.954243584,joint_3,1.200000000,nan,nan
7.954243584,joint_4,0.000000000,nan,nan
7.954243584,joint_5,0.800000000,nan,nan
7.954243584,joint_6,-0.000000000,nan,nan
7.974223084,joint_1,-0.000000000,nan,nan
7.974223084,joint_2,-0.800000000,nan,nan
7.974223084,joint_3,1.200000000,nan,nan
7.974223084,joint_4,0.000000000,nan,nan
7.974223084,joint_5,0.800000000,nan,nan
7.974223084,joint_6,-0.000000000,nan,nan
7.994231085,joint_1,-0.000000000,nan,nan
7.994231085,joint_2,-0.800000000,nan,nan
7.994231085,joint_3,1.200000000,nan,nan
7.994231085,joint_4,0.000000000,nan,nan
7.994231085,joint_5,0.800000000,nan,nan
7.994231085,joint_6,-0.000000000,nan,nan
8.014204785,joint_1,-0.000000000,nan,nan
8.014204785,joint_2,-0.800000000,nan,nan
8.014204785,joint_3,1.200000000,nan,nan
8.014204785,joint_4,0.000000000,nan,nan
8.014204785,joint_5,0.800000000,nan,nan
8.014204785,joint_6,-0.000000000,nan,nan
8.037187385,joint_1,-0.000000000,nan,nan
8.037187385,joint_2,-0.800000000,nan,nan
8.037187385,joint_3,1.200000000,nan,nan
8.037187385,joint_4,0.000000000,nan,nan
8.037187385,joint_5,0.800000000,nan,nan
8.037187385,joint_6,-0.000000000,nan,nan
8.058563086,joint_1,-0.000000000,nan,nan
8.058563086,joint_2,-0.800000000,nan,nan
8.058563086,joint_3,1.200000000,nan,nan
8.058563086,joint_4,0.000000000,nan,nan
8.058563086,joint_5,0.800000000,nan,nan
8.058563086,joint_6,-0.000000000,nan,nan
8.084557586,joint_1,-0.000000000,nan,nan
8.084557586,joint_2,-0.800000000,nan,nan
8.084557586,joint_3,1.200000000,nan,nan
8.084557586,joint_4,0.000000000,nan,nan
8.084557586,joint_5,0.800000000,nan,nan
