elapsed_sec,level,status
7.103343722,OK,OK: joint states valid during phase uninitialized
7.123434624,OK,OK: joint states valid during phase uninitialized
7.143422026,OK,OK: joint states valid during phase uninitialized
7.163428028,OK,OK: joint states valid during phase uninitialized
7.166904328,WARNING,WARNING: waiting for first /task_phase message
7.184255530,OK,OK: joint states valid during phase uninitialized
7.204788432,OK,OK: joint states valid during phase uninitialized
7.224784834,OK,OK: joint states valid during phase uninitialized
7.244780436,OK,OK: joint states valid during phase uninitialized
7.264870838,OK,OK: joint states valid during phase uninitialized
7.284725340,OK,OK: joint states valid during phase uninitialized
7.304759742,OK,OK: joint states valid during phase uninitialized
7.324679445,OK,OK: joint states valid during phase uninitialized
7.344767847,OK,OK: joint states valid during phase uninitialized
7.365073649,OK,OK: joint states valid during phase uninitialized
7.366994749,WARNING,WARNING: waiting for first /task_phase message
7.384908451,OK,OK: joint states valid during phase uninitialized
7.404969253,OK,OK: joint states valid during phase uninitialized
7.426207555,OK,OK: joint states valid during phase uninitialized
7.444736757,OK,OK: joint states valid during phase uninitialized
7.466001659,OK,OK: joint states valid during phase uninitialized
7.566966969,WARNING,WARNING: waiting for first /task_phase message
7.584971571,OK,OK: joint states valid during phase uninitialized
7.604787973,OK,OK: joint states valid during phase uninitialized
7.624608475,OK,OK: joint states valid during phase uninitialized
7.645255877,OK,OK: joint states valid during phase uninitialized
7.664614878,OK,OK: joint states valid during phase uninitialized
7.684697179,OK,OK: joint states valid during phase uninitialized
7.705223679,OK,OK: joint states valid during phase uninitialized
7.724630879,OK,OK: joint states valid during phase uninitialized
7.744544580,OK,OK: joint states valid during phase uninitialized
7.764587180,OK,OK: joint states valid during phase uninitialized
7.766797480,WARNING,WARNING: waiting for first /task_phase message
7.784902781,OK,OK: joint states valid during phase uninitialized
7.809131981,OK,OK: joint states valid during phase uninitialized
7.830404181,OK,OK: joint states valid during phase uninitialized
7.854517882,OK,OK: joint states valid during phase uninitialized
7.874431482,OK,OK: joint states valid during phase uninitialized
7.894503483,OK,OK: joint states valid during phase uninitialized
7.914436383,OK,OK: joint states valid during phase uninitialized
7.934629483,OK,OK: joint states valid during phase uninitialized
7.954548084,OK,OK: joint states valid during phase uninitialized
7.966872084,WARNING,WARNING: waiting for first /task_phase message
7.974528784,OK,OK: joint states valid during phase uninitialized
7.994495285,OK,OK: joint states valid during phase uninitialized
8.014506985,OK,OK: joint states valid during phase uninitialized
8.037577185,OK,OK: joint states valid during phase uninitialized
8.058871786,OK,OK: joint states valid during phase uninitialized
8.085110486,OK,OK: joint states valid during phase uninitialized
8.108843487,OK,OK: joint states valid during phase uninitialized
8.132291887,OK,OK: joint states valid during phase uninitialized
8.151939488,OK,OK: joint states valid during phase uninitialized
8.167248188,WARNING,WARNING: waiting for first /task_phase message
8.174331488,OK,OK: joint states valid during phase uninitialized
8.194240888,OK,OK: joint states valid during phase uninitialized
8.218695789,OK,OK: joint states valid during phase uninitialized
8.239244289,OK,OK: joint states valid during phase uninitialized
8.259015690,OK,OK: joint states valid during phase uninitialized
8.283067590,OK,OK: joint states valid during phase uninitialized
8.304085391,OK,OK: joint states valid during phase uninitialized
8.322687691,OK,OK: joint states valid during phase uninitialized
8.345023091,OK,OK: joint states valid during phase uninitialized
8.365456392,OK,OK: joint states valid during phase uninitialized
8.366733192,WARNING,WARNING: waiting for first /task_phase message
8.388701392,OK,OK: joint states valid during phase uninitialized
8.413720693,OK,OK: joint states valid during phase uninitialized
8.437139193,OK,OK: joint states valid during phase uninitialized
8.459353994,OK,OK: joint states valid during phase uninitialized
8.478137594,OK,OK: joint states valid during phase uninitialized
8.501257194,OK,OK: joint states valid during phase uninitialized
8.523899795,OK,OK: joint states valid during phase uninitialized
8.543462895,OK,OK: joint states valid during phase uninitialized
8.565369196,OK,OK: joint states valid during phase uninitialized
8.567008796,WARNING,WARNING: waiting for first /task_phase message
8.586554696,OK,OK: joint states valid during phase uninitialized
8.605383096,OK,OK: joint states valid during phase uninitialized
8.625352397,OK,OK: joint states valid during phase uninitialized
8.649745197,OK,OK: joint states valid during phase uninitialized
8.669377098,OK,OK: joint states valid during phase uninitialized
8.690183698,OK,OK: joint states valid during phase uninitialized
8.719270899,OK,OK: joint states valid during phase uninitialized
8.744971399,OK,OK: joint states valid during phase uninitialized
8.768658300,WARNING,WARNING: waiting for first /task_phase message
8.770006000,OK,OK: joint states valid during phase uninitialized
8.789957500,OK,OK: joint states valid during phase uninitialized
8.810465100,OK,OK: joint states valid during phase uninitialized
8.836788401,OK,OK: joint states valid during phase uninitialized
8.864394001,OK,OK: joint states valid during phase uninitialized
8.883894502,OK,OK: joint states valid during phase uninitialized
8.906531302,OK,OK: joint states valid during phase uninitialized
8.928526303,OK,OK: joint states valid during phase uninitialized
8.948627203,OK,OK: joint states valid during phase uninitialized
8.967011203,WARNING,WARNING: waiting for first /task_phase message
8.968364803,OK,OK: joint states valid during phase uninitialized
8.991243104,OK,OK: joint states valid during phase uninitialized
9.015528404,OK,OK: joint states valid during phase uninitialized
9.036995605,OK,OK: joint states valid during phase uninitialized
9.057893405,OK,OK: joint states valid during phase uninitialized
9.077130906,OK,OK: joint states valid during phase uninitialized
9.099476506,OK,OK: joint states valid during phase uninitialized
9.120020806,OK,OK: joint states valid during phase uninitialized
9.141529107,OK,OK: joint states valid during phase uninitialized
9.164719007,OK,OK: joint states valid during phase uninitialized
9.166759507,WARNING,WARNING: waiting for first /task_phase message
9.188827408,OK,OK: joint states valid during phase uninitialized
9.210250108,OK,OK: joint states valid during phase uninitialized
9.230921109,OK,OK: joint states valid during phase uninitialized
9.259094609,OK,OK: joint states valid during phase uninitialized
9.281873110,OK,OK: joint states valid during phase uninitialized
9.304248410,OK,OK: joint states valid during phase uninitialized
9.324629610,OK,OK: joint states valid during phase uninitialized
9.345720411,OK,OK: joint states valid during phase uninitialized
9.367941411,WARNING,WARNING: waiting for first /task_phase message
9.369453211,OK,OK: joint states valid during phase uninitialized
9.388876112,OK,OK: joint states valid during phase uninitialized
9.408143812,OK,OK: joint states valid during phase uninitialized
9.433655413,OK,OK: joint states valid during phase uninitialized
9.453985913,OK,OK: joint states valid during phase uninitialized
9.483091413,OK,OK: joint states valid during phase uninitialized
9.510976114,OK,OK: joint states valid during phase uninitialized
9.536448915,OK,OK: joint states valid during phase uninitialized
9.559191515,OK,OK: joint states valid during phase uninitialized
9.567734215,WARNING,WARNING: waiting for first /task_phase message
9.580536315,OK,OK: joint states valid during phase uninitialized
9.601002216,OK,OK: joint states valid during phase uninitialized
9.626651816,OK,OK: joint states valid during phase uninitialized
9.644452917,OK,OK: joint states valid during phase uninitialized
9.664897517,OK,OK: joint states valid during phase uninitialized
9.686105717,OK,OK: joint states valid during phase uninitialized
9.705987418,OK,OK: joint states valid during phase uninitialized
9.729914418,OK,OK: joint states valid during phase uninitialized
9.750944919,OK,OK: joint states valid during phase uninitialized
9.766998519,WARNING,WARNING: waiting for first /task_phase message
9.772271519,OK,OK: joint states valid during phase uninitialized
9.791740419,OK,OK: joint states valid during phase uninitialized
9.816549420,OK,OK: joint states valid during phase uninitialized
9.836697320,OK,OK: joint states valid during phase uninitialized
9.859995921,OK,OK: joint states valid during phase uninitialized
9.879931321,OK,OK: joint states valid during phase uninitialized
9.900537222,OK,OK: joint states valid during phase uninitialized
9.920008022,OK,OK: joint states valid during phase uninitialized
9.944202822,OK,OK: joint states valid during phase uninitialized
9.964170523,OK,OK: joint states valid during phase uninitialized
9.966951023,WARNING,WARNING: waiting for first /task_phase message
9.984959323,OK,OK: joint states valid during phase uninitialized
10.006019524,OK,OK: joint states valid during phase uninitialized
10.026131524,OK,OK: joint states valid during phase uninitialized
10.048676724,OK,OK: joint states valid during phase uninitialized
10.071523425,OK,OK: joint states valid during phase uninitialized
10.091192725,OK,OK: joint states valid during phase uninitialized
10.111355926,OK,OK: joint states valid during phase uninitialized
10.136622926,OK,OK: joint states valid during phase uninitialized
10.155078826,OK,OK: joint states valid during phase uninitialized
10.166964427,WARNING,WARNING: waiting for first /task_phase message
10.178451527,OK,OK: joint states valid during phase uninitialized
10.198197527,OK,OK: joint states valid during phase uninitialized
10.223423528,OK,OK: joint states valid during phase uninitialized
10.242964928,OK,OK: joint states valid during phase uninitialized
10.263954629,OK,OK: joint states valid during phase uninitialized
10.283871129,OK,OK: joint states valid during phase uninitialized
10.304182229,OK,OK: joint states valid during phase uninitialized
10.323707730,OK,OK: joint states valid during phase uninitialized
10.343593030,OK,OK: joint states valid during phase uninitialized
10.367132731,WARNING,WARNING: waiting for first /task_phase message
10.371311331,OK,OK: joint states valid during phase uninitialized
10.389398431,OK,OK: joint states valid during phase uninitialized
10.409281031,OK,OK: joint states valid during phase uninitialized
10.429278332,OK,OK: joint states valid during phase uninitialized
10.449494832,OK,OK: joint states valid during phase uninitialized
10.469294033,OK,OK: joint states valid during phase uninitialized
10.489348633,OK,OK: joint states valid during phase uninitialized
10.509456333,OK,OK: joint states valid during phase uninitialized
10.529464734,OK,OK: joint states valid during phase uninitialized
10.554158634,OK,OK: joint states valid during phase uninitialized
10.566909034,WARNING,WARNING: waiting for first /task_phase message
10.574280335,OK,OK: joint states valid during phase uninitialized
10.594247635,OK,OK: joint states valid during phase uninitialized
10.614160435,OK,OK: joint states valid during phase uninitialized
10.637391836,OK,OK: joint states valid during phase uninitialized
10.664231636,OK,OK: joint states valid during phase uninitialized
10.688071037,OK,OK: joint states valid during phase uninitialized
10.711334337,OK,OK: joint states valid during phase uninitialized
10.730897638,OK,OK: joint states valid during phase uninitialized
10.751000038,OK,OK: joint states valid during phase uninitialized
10.768471138,WARNING,WARNING: waiting for first /task_phase message
10.774431439,OK,OK: joint states valid during phase uninitialized
10.794804639,OK,OK: joint states valid during phase uninitialized
10.817507639,OK,OK: joint states valid during phase uninitialized
10.841181940,OK,OK: joint states valid during phase uninitialized
10.860865840,OK,OK: joint states valid during phase uninitialized
10.884411741,OK,OK: joint states valid during phase uninitialized
10.904089741,OK,OK: joint states valid during phase uninitialized
10.923729141,OK,OK: joint states valid during phase uninitialized
10.947716042,OK,OK: joint states valid during phase uninitialized
10.966960142,WARNING,WARNING: waiting for first /task_phase message
10.971697542,OK,OK: joint states valid during phase uninitialized
10.992479643,OK,OK: joint states valid during phase uninitialized
11.016226743,OK,OK: joint states valid during phase uninitialized
11.038037444,OK,OK: joint states valid during phase uninitialized
11.058359044,OK,OK: joint states valid during phase uninitialized
11.081259344,OK,OK: joint states valid during phase uninitialized
11.100961145,OK,OK: joint states valid during phase uninitialized
11.121622045,OK,OK: joint states valid during phase uninitialized
11.149821646,OK,OK: joint states valid during phase uninitialized
11.167316746,WARNING,WARNING: waiting for first /task_phase message
11.175668646,OK,OK: joint states valid during phase uninitialized
11.196724247,OK,OK: joint states valid during phase uninitialized
11.217264347,OK,OK: joint states valid during phase uninitialized
11.240118148,OK,OK: joint states valid during phase uninitialized
11.266873348,OK,OK: joint states valid during phase uninitialized
11.287187048,OK,OK: joint states valid during phase uninitialized
11.316499749,OK,OK: joint states valid during phase uninitialized
11.337208949,OK,OK: joint states valid during phase uninitialized
11.357322950,OK,OK: joint states valid during phase uninitialized
11.367372850,WARNING,WARNING: waiting for first /task_phase message
11.377040050,OK,OK: joint states valid during phase uninitialized
11.397869351,OK,OK: joint states valid during phase uninitialized
11.420260051,OK,OK: joint states valid during phase uninitialized
11.443480151,OK,OK: joint states valid during phase uninitialized
11.470832952,OK,OK: joint states valid during phase uninitialized
11.492193152,OK,OK: joint states valid during phase uninitialized
11.512305753,OK,OK: joint states valid during phase uninitialized
11.540237153,OK,OK: joint states valid during phase uninitialized
11.560004654,OK,OK: joint states valid during phase uninitialized
11.566875354,WARNING,WARNING: waiting for first /task_phase message
11.580406254,OK,OK: joint states valid during phase uninitialized
11.605800155,OK,OK: joint states valid during phase uninitialized
11.625108755,OK,OK: joint states valid during phase uninitialized
11.650729756,OK,OK: joint states valid during phase uninitialized
11.673563456,OK,OK: joint states valid during phase uninitialized
11.699133856,OK,OK: joint states valid during phase uninitialized
11.721276657,OK,OK: joint states valid during phase uninitialized
11.743038357,OK,OK: joint states valid during phase uninitialized
11.767368358,WARNING,WARNING: waiting for first /task_phase message
11.768062458,OK,OK: joint states valid during phase uninitialized
11.789496958,OK,OK: joint states valid during phase uninitialized
11.812967659,OK,OK: joint states valid during phase uninitialized
11.836021759,OK,OK: joint states valid during phase uninitialized
11.856368059,OK,OK: joint states valid during phase uninitialized
11.881235460,OK,OK: joint states valid during phase uninitialized
11.913051661,OK,OK: joint states valid during phase uninitialized
11.933000161,OK,OK: joint states valid during phase uninitialized
11.959031261,OK,OK: joint states valid during phase uninitialized
11.966950862,WARNING,WARNING: waiting for first /task_phase message
11.978279262,OK,OK: joint states valid during phase uninitialized
11.999137162,OK,OK: joint states valid during phase uninitialized
12.022457763,OK,OK: joint states valid during phase uninitialized
12.046084663,OK,OK: joint states valid during phase uninitialized
12.066995164,OK,OK: joint states valid during phase uninitialized
12.088074664,OK,OK: joint states valid during phase uninitialized
12.109863964,OK,OK: joint states valid during phase uninitialized
12.130152865,OK,OK: joint states valid during phase uninitialized
12.149757765,OK,OK: joint states valid during phase uninitialized
12.167322066,WARNING,WARNING: waiting for first /task_phase message
12.176132166,OK,OK: joint states valid during phase uninitialized
12.201083166,OK,OK: joint states valid during phase uninitialized
12.220641767,OK,OK: joint states valid during phase uninitialized
12.245928367,OK,OK: joint states valid during phase uninitialized
12.266265267,OK,OK: joint states valid during phase uninitialized
12.289040468,OK,OK: joint states valid during phase uninitialized
12.309415668,OK,OK: joint states valid during phase uninitialized
12.329455169,OK,OK: joint states valid during phase uninitialized
12.349565269,OK,OK: joint states valid during phase uninitialized
12.367950169,WARNING,WARNING: waiting for first /task_phase message
12.374491070,OK,OK: joint states valid during phase uninitialized
12.396797370,OK,OK: joint states valid during phase uninitialized
12.420093870,OK,OK: joint states valid during phase uninitialized
12.440743871,OK,OK: joint states valid during phase uninitialized
12.461412471,OK,OK: joint states valid during phase uninitialized
12.483209072,OK,OK: joint states valid during phase uninitialized
12.502550372,OK,OK: joint states valid during phase uninitialized
12.524718472,OK,OK: joint states valid during phase uninitialized
12.547123973,OK,OK: joint states valid during phase uninitialized
12.568332073,WARNING,WARNING: waiting for first /task_phase message
12.575267973,OK,OK: joint states valid during phase uninitialized
12.595653674,OK,OK: joint states valid during phase uninitialized
12.615046174,OK,OK: joint states valid during phase uninitialized
12.634807175,OK,OK: joint states valid during phase uninitialized
12.656604175,OK,OK: joint states valid during phase uninitialized
12.684535676,OK,OK: joint states valid during phase uninitialized
12.704944076,OK,OK: joint states valid during phase uninitialized
12.729073776,OK,OK: joint states valid during phase uninitialized
12.750453277,OK,OK: joint states valid during phase uninitialized
12.767178577,WARNING,WARNING: waiting for first /task_phase message
12.771971577,OK,OK: joint states valid during phase uninitialized
12.793183678,OK,OK: joint states valid during phase uninitialized
12.813413778,OK,OK: joint states valid during phase uninitialized
12.834653178,OK,OK: joint states valid during phase uninitialized
12.855748479,OK,OK: joint states valid during phase uninitialized
12.876553279,OK,OK: joint states valid during phase uninitialized
12.898083480,OK,OK: joint states valid during phase uninitialized
12.918176380,OK,OK: joint states valid during phase uninitialized
12.938239980,OK,OK: joint states valid during phase uninitialized
12.962001681,OK,OK: joint states valid during phase uninitialized
12.967247481,WARNING,WARNING: waiting for first /task_phase message
12.991926382,OK,OK: joint states valid during phase uninitialized
13.014303382,OK,OK: joint states valid during phase uninitialized
13.034228882,OK,OK: joint states valid during phase uninitialized
13.056956583,OK,OK: joint states valid during phase uninitialized
13.078113483,OK,OK: joint states valid during phase uninitialized
13.098881084,OK,OK: joint states valid during phase uninitialized
13.118651984,OK,OK: joint states valid during phase uninitialized
13.140191384,OK,OK: joint states valid during phase uninitialized
13.162865285,OK,OK: joint states valid during phase uninitialized
13.167123985,WARNING,WARNING: waiting for first /task_phase message
13.185234685,OK,OK: joint states valid during phase uninitialized
13.204140186,OK,OK: joint states valid during phase uninitialized
13.224754086,OK,OK: joint states valid during phase uninitialized
13.244953086,OK,OK: joint states valid during phase uninitialized
13.265067787,OK,OK: joint states valid during phase uninitialized
13.285657387,OK,OK: joint states valid during phase uninitialized
13.306722788,OK,OK: joint states valid during phase uninitialized
13.326386888,OK,OK: joint states valid during phase uninitialized
13.346528088,OK,OK: joint states valid during phase uninitialized
13.367164189,WARNING,WARNING: waiting for first /task_phase message
13.373430889,OK,OK: joint states valid during phase uninitialized
13.393078989,OK,OK: joint states valid during phase uninitialized
13.413072490,OK,OK: joint states valid during phase uninitialized
13.432806090,OK,OK: joint states valid during phase uninitialized
13.462334491,OK,OK: joint states valid during phase uninitialized
13.483052591,OK,OK: joint states valid during phase uninitialized
13.504492391,OK,OK: joint states valid during phase uninitialized
13.527533792,OK,OK: joint states valid during phase uninitialized
13.551868292,OK,OK: joint states valid during phase uninitialized
13.567465693,WARNING,WARNING: waiting for first /task_phase message
13.573014593,OK,OK: joint states valid during phase uninitialized
13.593527293,OK,OK: joint states valid during phase uninitialized
13.613636394,OK,OK: joint states valid during phase uninitialized
13.634540594,OK,OK: joint states valid during phase uninitialized
13.658423494,OK,OK: joint states valid during phase uninitialized
13.678032895,OK,OK: joint states valid during phase uninitialized
13.705563995,OK,OK: joint states valid during phase uninitialized
13.726207496,OK,OK: joint states valid during phase uninitialized
13.746037196,OK,OK: joint states valid during phase uninitialized
13.768239197,OK,OK: joint states valid during phase uninitialized
13.768593997,WARNING,WARNING: waiting for first /task_phase message
13.791239997,OK,OK: joint states valid during phase uninitialized
13.810433097,OK,OK: joint states valid during phase uninitialized
13.836929798,OK,OK: joint states valid during phase uninitialized
13.859899198,OK,OK: joint states valid during phase uninitialized
13.881995599,OK,OK: joint states valid during phase uninitialized
13.900912399,OK,OK: joint states valid during phase uninitialized
13.921902100,OK,OK: joint states valid during phase uninitialized
13.943937100,OK,OK: joint states valid during phase uninitialized
13.964167800,OK,OK: joint states valid during phase uninitialized
13.967902200,WARNING,WARNING: waiting for first /task_phase message
13.983893401,OK,OK: joint states valid during phase uninitialized
14.008734301,OK,OK: joint states valid during phase uninitialized
14.028264802,OK,OK: joint states valid during phase uninitialized
14.050629802,OK,OK: joint states valid during phase uninitialized
14.069317402,OK,OK: joint states valid during phase uninitialized
14.090059903,OK,OK: joint states valid during phase uninitialized
14.112444203,OK,OK: joint states valid during phase uninitialized
14.132006704,OK,OK: joint states valid during phase uninitialized
14.152518804,OK,OK: joint states valid during phase uninitialized
14.167846204,WARNING,WARNING: waiting for first /task_phase message
14.177549505,OK,OK: joint states valid during phase uninitialized
14.197044605,OK,OK: joint states valid during phase uninitialized
14.216561905,OK,OK: joint states valid during phase uninitialized
14.242448706,OK,OK: joint states valid during phase uninitialized
14.267063906,OK,OK: joint states valid during phase uninitialized
14.289131007,OK,OK: joint states valid during phase uninitialized
14.308512307,OK,OK: joint states valid during phase uninitialized
14.332974708,OK,OK: joint states valid during phase uninitialized
14.352305108,OK,OK: joint states valid during phase uninitialized
14.366848908,WARNING,WARNING: waiting for first /task_phase message
14.374334508,OK,OK: joint states valid during phase uninitialized
14.394538409,OK,OK: joint states valid during phase uninitialized
14.415125309,OK,OK: joint states valid during phase uninitialized
14.439548110,OK,OK: joint states valid during phase uninitialized
14.461665610,OK,OK: joint states valid during phase uninitialized
14.486927611,OK,OK: joint states valid during phase uninitialized
14.509545611,OK,OK: joint states valid during phase uninitialized
14.531982311,OK,OK: joint states valid during phase uninitialized
14.554279212,OK,OK: joint states valid during phase uninitialized
14.568416112,WARNING,WARNING: waiting for first /task_phase message
14.572836112,OK,OK: joint states valid during phase uninitialized
14.597804513,OK,OK: joint states valid during phase uninitialized
14.619431813,OK,OK: joint states valid during phase uninitialized
14.646268214,OK,OK: joint states valid during phase uninitialized
14.672185614,OK,OK: joint states valid during phase uninitialized
14.694067615,OK,OK: joint states valid during phase uninitialized
14.714292315,OK,OK: joint states valid during phase uninitialized
14.738410115,OK,OK: joint states valid during phase uninitialized
14.758408916,OK,OK: joint states valid during phase uninitialized
14.767812916,WARNING,WARNING: waiting for first /task_phase message
14.791117216,OK,OK: joint states valid during phase uninitialized
14.813184217,OK,OK: joint states valid during phase uninitialized
14.835390417,OK,OK: joint states valid during phase uninitialized
14.864251618,OK,OK: joint states valid during phase uninitialized
14.884300518,OK,OK: joint states valid during phase uninitialized
14.907687719,OK,OK: joint states valid during phase uninitialized
14.928550919,OK,OK: joint states valid during phase uninitialized
14.950253919,OK,OK: joint states valid during phase uninitialized
14.967462320,WARNING,WARNING: waiting for first /task_phase message
14.974352920,OK,OK: joint states valid during phase uninitialized
14.997076520,OK,OK: joint states valid during phase uninitialized
15.021364621,OK,OK: joint states valid during phase uninitialized
15.040094421,OK,OK: joint states valid during phase uninitialized
15.064625622,OK,OK: joint states valid during phase uninitialized
15.085606622,OK,OK: joint states valid during phase uninitialized
15.108494323,OK,OK: joint states valid during phase uninitialized
15.135636223,OK,OK: joint states valid during phase uninitialized
15.155441123,OK,OK: joint states valid during phase uninitialized
15.169620324,WARNING,WARNING: waiting for first /task_phase message
15.178144824,OK,OK: joint states valid during phase uninitialized
15.198025124,OK,OK: joint states valid during phase uninitialized
15.218111225,OK,OK: joint states valid during phase uninitialized
15.243657425,OK,OK: joint states valid during phase uninitialized
15.271943126,OK,OK: joint states valid during phase uninitialized
15.293456726,OK,OK: joint states valid during phase uninitialized
15.318144527,OK,OK: joint states valid during phase uninitialized
15.338024827,OK,OK: joint states valid during phase uninitialized
15.362802527,OK,OK: joint states valid during phase uninitialized
15.367410328,WARNING,WARNING: waiting for first /task_phase message
15.383999428,OK,OK: joint states valid during phase uninitialized
15.403396728,OK,OK: joint states valid during phase uninitialized
15.425586429,OK,OK: joint states valid during phase uninitialized
15.444866329,OK,OK: joint states valid during phase uninitialized
15.464693829,OK,OK: joint states valid during phase uninitialized
15.489425030,OK,OK: joint states valid during phase uninitialized
15.512070130,OK,OK: joint states valid during phase uninitialized
15.535693831,OK,OK: joint states valid during phase uninitialized
15.559721931,OK,OK: joint states valid during phase uninitialized
15.566934031,WARNING,WARNING: waiting for first /task_phase message
15.580226932,OK,OK: joint states valid during phase uninitialized
15.607599132,OK,OK: joint states valid during phase uninitialized
15.631292633,OK,OK: joint states valid during phase uninitialized
15.652834033,OK,OK: joint states valid during phase uninitialized
15.674784934,OK,OK: joint states valid during phase uninitialized
15.695983634,OK,OK: joint states valid during phase uninitialized
15.721456234,OK,OK: joint states valid during phase uninitialized
15.740796835,OK,OK: joint states valid during phase uninitialized
15.763133935,OK,OK: joint states valid during phase uninitialized
15.766824235,WARNING,WARNING: waiting for first /task_phase message
15.789904635,OK,OK: joint states valid during phase uninitialized
15.810431136,OK,OK: joint states valid during phase uninitialized
15.833385836,OK,OK: joint states valid during phase uninitialized
15.856164337,OK,OK: joint states valid during phase uninitialized
15.881124937,OK,OK: joint states valid during phase uninitialized
15.906076837,OK,OK: joint states valid during phase uninitialized
15.928357638,OK,OK: joint states valid during phase uninitialized
15.959572538,OK,OK: joint states valid during phase uninitialized
15.966972138,WARNING,WARNING: waiting for first /task_phase message
15.980089139,OK,OK: joint states valid during phase uninitialized
