stamp_s,max_abs_position_error_rad,rms_position_error_rad,joint_1_reference_rad,joint_1_feedback_rad,joint_1_error_rad,joint_2_reference_rad,joint_2_feedback_rad,joint_2_error_rad,joint_3_reference_rad,joint_3_feedback_rad,joint_3_error_rad,joint_4_reference_rad,joint_4_feedback_rad,joint_4_error_rad,joint_5_reference_rad,joint_5_feedback_rad,joint_5_error_rad,joint_6_reference_rad,joint_6_feedback_rad,joint_6_error_rad
140.292000000,0.002076204,0.001554692,0.000000000,0.000606826,-0.000606826,-0.800000000,-0.798349175,-0.001650825,1.200000000,1.200774974,-0.000774974,0.000000000,0.001629928,-0.001629928,0.800000000,0.798040133,0.001959867,0.000000000,0.002076204,-0.002076204
140.296000000,0.005840863,0.002914390,0.000000000,-0.001016674,0.001016674,-0.800000000,-0.798748914,-0.001251086,1.200000000,1.201046676,-0.001046676,0.000000000,-0.000642757,0.000642757,0.800000000,0.803569147,-0.003569147,0.000000000,-0.005840863,0.005840863
140.300000000,0.002524184,0.001384920,0.000000000,-0.002524184,0.002524184,-0.800000000,-0.799369111,-0.000630889,1.200000000,1.201634159,-0.001634159,0.000000000,0.001155083,-0.001155083,0.800000000,0.800054800,-0.000054800,0.000000000,0.000854861,-0.000854861
140.304000000,0.006787535,0.003577685,0.000000000,-0.003326631,0.003326631,-0.800000000,-0.800048107,0.000048107,1.200000000,1.202540490,-0.002540490,0.000000000,-0.002297334,0.002297334,0.800000000,0.793212465,0.006787535,0.000000000,-0.002815620,0.002815620
140.308000000,0.003798567,0.001753241,0.000000000,-0.003798567,0.003798567,-0.800000000,-0.799744963,-0.000255037,1.200000000,1.200014273,-0.000014273,0.000000000,0.001184279,-0.001184279,0.800000000,0.801429269,-0.001429269,0.000000000,0.000709528,-0.000709528
140.313000000,0.003589903,0.002587977,0.000000000,-0.003589903,0.003589903,-0.800000000,-0.799589874,-0.000410126,1.200000000,1.199280467,0.000719533,0.000000000,-0.002536072,0.002536072,0.800000000,0.796583321,0.003416679,0.000000000,-0.002916686,0.002916686
140.316000000,0.003105897,0.001541242,0.000000000,-0.003105897,0.003105897,-0.800000000,-0.799793477,-0.000206523,1.200000000,1.198644517,0.001355483,0.000000000,-0.000707040,0.000707040,0.800000000,0.799404493,0.000595507,0.000000000,0.001368009,-0.001368009
140.320000000,0.009980854,0.005006613,0.000000000,-0.002308366,0.002308366,-0.800000000,-0.800569648,0.000569648,1.200000000,1.199324692,0.000675308,0.000000000,0.004645863,-0.004645863,0.800000000,0.804804839,-0.004804839,0.000000000,-0.009980854,0.009980854
140.324000000,0.003188735,0.002202381,0.000000000,-0.000805834,0.000805834,-0.800000000,-0.801371341,0.001371341,1.200000000,1.202468827,-0.002468827,0.000000000,-0.001647030,0.001647030,0.800000000,0.797243717,0.002756283,0.000000000,0.003188735,-0.003188735
140.328000000,0.009272996,0.004836601,0.000000000,0.000763781,-0.000763781,-0.800000000,-0.800853480,0.000853480,1.200000000,1.201539516,-0.001539516,0.000000000,0.003136784,-0.003136784,0.800000000,0.806391125,-0.006391125,0.000000000,-0.009272996,0.009272996
