stamp_s,state,fx_n,fy_n,fz_n,force_norm_n,tx_nm,ty_nm,tz_nm,torque_norm_nm,peg_x_m,peg_y_m,peg_z_m,xy_error_m
142.420000000,DONE,-2.037874113,-38.357833101,25.880382586,46.317064824,-0.836124958,0.107171129,-0.058014884,0.844959362,0.802759139,0.100020915,1.040555920,0.412268456
142.429000000,DONE,24.958016420,28.592289547,57.313055181,68.740147653,6.584390363,-1.946816775,-0.012098772,6.866180771,0.804247177,0.099453732,1.039993382,0.412878911
142.440000000,DONE,4.151739242,-31.767826871,38.106292486,49.784749571,-0.898013421,-0.194202179,-0.051659505,0.920223503,0.804000581,0.100764389,1.037755901,0.413661151
142.450000000,DONE,-22.844624026,-96.549232911,-69.412782169,121.085777658,-11.228456296,1.935075699,0.002722639,11.393978944,0.802130811,0.098464699,1.037952826,0.410705455
142.460000000,DONE,10.999058613,11.820168971,-23.642111832,28.629445275,-0.159884861,-0.011375484,-0.036941993,0.164490976,0.796785197,0.097535240,1.036922455,0.406370846
142.470000000,DONE,28.089650927,73.163299903,-22.989827382,81.672694978,1.972831498,-0.520560607,0.229558578,2.053227850,0.796146040,0.097620865,1.036561597,0.405998540
142.480000000,DONE,7.888726153,2.377291866,-14.984530444,17.100282733,-0.305526869,0.016236722,-0.047698871,0.309653808,0.798004158,0.098009053,1.037822988,0.407548411
142.490000000,DONE,19.956979756,-33.212649665,81.325148958,90.084077349,4.213119174,-1.545735817,-0.240487060,4.494163595,0.800047880,0.099331190,1.039766802,0.409909718
142.500000000,DONE,-12.261683410,-6.040918763,21.713502061,25.657703547,0.271571500,0.029691695,0.047201728,0.277237587,0.801370533,0.099478646,1.041841890,0.410921934
142.510000000,DONE,-16.406631182,13.766155058,20.032011879,29.325178119,5.510787918,0.173875317,-0.070021329,5.513974891,0.800558704,0.099507915,1.040567504,0.410387838
142.521000000,DONE,23.552935973,25.324567168,-6.102947241,35.118662564,0.399518985,-0.610009282,0.014758349,0.729345290,0.798735634,0.096715983,1.036902306,0.407104321
142.530000000,DONE,30.931281037,-89.815890238,61.019896865,112.902905628,-11.055810955,-1.672530393,-0.126563176,11.182322300,0.799043575,0.097461253,1.034158286,0.407858448
142.540000000,DONE,14.831761662,-2.374842119,9.344338990,17.690045230,-0.276430617,-0.475947681,-0.067696010,0.554547410,0.800689049,0.097011216,1.033410196,0.408658787
142.550000000,DONE,-26.449356089,-42.115713462,-66.187778877,82.789636010,4.451751051,1.759884307,-0.305241028,4.796712653,0.802469197,0.096140606,1.034097734,0.409253107
